State,CID,Year,HHI,American Indian/Alaska Native Students ,Asian or Asian/Pacific Islander Students ,Black or African American Students ,Full-Time Equivalent (FTE) Teachers ,Hispanic Students ,White Students 
Washington,53013,1988,0.832337492,0,8,0,39,71,635
Washington,53013,1989,0.832337492,0,4,0,41.6,66,607
Washington,53013,1990,0.832337492,4,4,0,41.7,62,623
Washington,53013,1991,0.832337492,6,3,3,42.7,74,656
Washington,53013,1992,0.832337492,7,5,0,44.1,73,702
Washington,53013,1993,0.832337492,6,5,0,46.4,77,706
Washington,53013,1994,0.832337492,4,5,2,46.6,99,717
Washington,53013,1995,0.832337492,,3,4,48,110,720
Washington,53013,1996,0.822432305,3,2,7,47.2,100,714
Washington,53013,1997,0.822432305,4,5,3,44.7,83,659
Washington,53013,1998,0.822432305,4,5,6,41.6,75,630
Washington,53013,1999,0.822432305,3,6,4,42,68,596
Washington,53013,2000,0.822432305,,6,4,39.9,86,555
Washington,53015,1986,0.857802271,,,,757.5,,
Washington,53015,1987,0.857802271,325,308,97,770,262,14652
Washington,53015,1988,0.857802271,297,318,99,783,268,14865
Washington,53015,1989,0.857802271,273,337,95,796.8,278,14682
Washington,53015,1990,0.857802271,299,336,96,795.2,303,14910
Washington,53015,1991,0.857802271,321,377,104,821.1,357,15229
Washington,53015,1992,0.857802271,332,385,112,822.7,453,15384
Washington,53015,1993,0.857802271,317,413,120,834.9,515,15687
Washington,53015,1994,0.857802271,337,407,122,848.8,593,15810
Washington,53015,1995,0.857802271,,383,132,861,670,15936
Washington,53015,1996,0.860792219,327,428,126,873.4,790,15970
Washington,53015,1997,0.860792219,368,412,140,872,800,15994
Washington,53015,1998,0.860792219,400,409,192,863,873,16057
Washington,53015,1999,0.860792219,378,368,183,864.2,954,15805
Washington,53015,2000,0.860792219,,378,182,856.6,1059,15712
Washington,53017,1986,0.701205936,,,,211.9,,
Washington,53017,1987,0.701205936,31,49,16,227,376,4097
Washington,53017,1988,0.701205936,36,54,19,233,460,4137
Washington,53017,1989,0.701205936,52,44,20,252.8,625,4200
Washington,53017,1990,0.701205936,75,41,26,268.1,734,4292
Washington,53017,1991,0.701205936,58,32,20,276,951,4470
Washington,53017,1992,0.701205936,71,41,22,281,993,4600
Washington,53017,1993,0.701205936,74,50,32,301.1,1208,4604
Washington,53017,1994,0.701205936,54,47,20,312.2,1254,4537
Washington,53017,1995,0.701205936,,47,26,311.5,1495,4567
Washington,53017,1996,0.707866773,80,48,33,327.5,1645,4614
Washington,53017,1997,0.707866773,71,63,45,328.4,1743,4646
Washington,53017,1998,0.707866773,82,52,48,329.1,1799,4532
Washington,53017,1999,0.707866773,85,51,44,332.3,1825,4429
Washington,53017,2000,0.707866773,,56,45,349.9,1993,4588
Washington,53019,1986,0.833419089,,,,70.1,,
Washington,53019,1987,0.833419089,285,11,6,74,18,893
Washington,53019,1988,0.833419089,284,8,5,75,20,909
Washington,53019,1989,0.833419089,267,11,6,76.5,10,1034
Washington,53019,1990,0.833419089,297,13,6,77.3,19,1020
Washington,53019,1991,0.833419089,310,13,4,78.9,27,1074
Washington,53019,1992,0.833419089,311,12,3,81.1,16,1101
Washington,53019,1993,0.833419089,287,19,6,79.4,17,1148
Washington,53019,1994,0.833419089,302,14,5,79.5,16,1073
Washington,53019,1995,0.833419089,,19,7,79.2,27,1043
Washington,53019,1996,0.810188138,295,19,6,80.7,18,1019
Washington,53019,1997,0.810188138,285,15,7,77.9,14,972
Washington,53019,1998,0.810188138,279,19,6,74.4,21,937
Washington,53019,1999,0.810188138,286,12,6,73.1,18,900
Washington,53019,2000,0.810188138,,12,8,74.8,15,862
Washington,53021,1986,0.528307703,,,,398.8,,
Washington,53021,1987,0.528307703,55,276,400,417,2329,4960
Washington,53021,1988,0.528307703,33,270,406,419,2650,4803
Washington,53021,1989,0.528307703,29,273,393,437.2,3070,4643
Washington,53021,1990,0.528307703,37,247,411,449.2,3552,4693
Washington,53021,1991,0.528307703,49,244,410,486.5,3879,4604
Washington,53021,1992,0.528307703,53,245,408,489.9,4222,4560
Washington,53021,1993,0.528307703,39,240,396,520.1,4441,4390
Washington,53021,1994,0.528307703,43,235,404,526.8,4746,4408
Washington,53021,1995,0.528307703,,220,362,529.8,5081,4159
Washington,53021,1996,0.526404014,55,206,332,524.4,5381,4006
Washington,53021,1997,0.526404014,54,223,299,542.7,5621,3873
Washington,53021,1998,0.526404014,47,206,307,551.1,6107,3769
Washington,53021,1999,0.526404014,48,205,297,568.6,6385,3604
Washington,53021,2000,0.526404014,,184,298,596.2,6799,3570
Washington,53023,1986,0.934531004,,,,26,,
Washington,53023,1987,0.934531004,5,3,0,26,7,440
Washington,53023,1988,0.934531004,2,3,0,26,7,438
Washington,53023,1989,0.934531004,2,5,0,27.7,7,432
Washington,53023,1990,0.934531004,2,4,0,29,3,445
Washington,53023,1991,0.934531004,2,4,0,28.6,4,463
Washington,53023,1992,0.934531004,1,5,0,28.7,2,459
Washington,53023,1993,0.934531004,2,6,0,26.9,4,423
Washington,53023,1994,0.934531004,3,10,0,28,4,438
Washington,53023,1995,0.934531004,,7,0,27.8,4,441
Washington,53023,1996,0.934531004,1,8,0,27.6,3,428
Washington,53023,1997,0.934531004,1,13,0,27.8,5,451
Washington,53023,1998,0.934531004,4,16,0,27.8,6,448
Washington,53023,1999,0.934531004,9,15,0,27.8,6,435
Washington,53023,2000,0.934531004,,19,0,27.7,8,433
Washington,53025,1986,0.660559789,,,,532.1,,
Washington,53025,1987,0.660559789,74,147,120,542,2093,8372
Washington,53025,1988,0.660559789,68,151,115,592,2182,8459
Washington,53025,1989,0.660559789,76,148,138,571.2,2450,8565
Washington,53025,1990,0.660559789,96,159,148,593.4,2651,8862
Washington,53025,1991,0.660559789,99,162,159,630.7,3046,9159
Washington,53025,1992,0.660559789,108,163,174,668.7,3376,9191
Washington,53025,1993,0.660559789,114,173,165,683.8,3676,9273
Washington,53025,1994,0.660559789,114,183,181,695.5,4266,9411
Washington,53025,1995,0.660559789,,186,178,744,4684,9497
Washington,53025,1996,0.65173197,273,190,175,776.1,5122,9781
Washington,53025,1997,0.65173197,150,192,183,773.1,5497,9481
Washington,53025,1998,0.65173197,153,181,201,790.1,5723,9371
Washington,53025,1999,0.65173197,150,191,188,813.4,6033,9386
Washington,53025,2000,0.65173197,,175,193,832.4,6351,9048
Washington,53027,1986,0.779705936,,,,582.5,,
Washington,53027,1987,0.779705936,765,230,46,610,168,11031
Washington,53027,1988,0.779705936,838,259,45,628,203,11235
Washington,53027,1989,0.779705936,796,251,59,641.7,222,11256
Washington,53027,1990,0.779705936,847,241,63,657.6,238,11591
Washington,53027,1991,0.779705936,916,221,69,676.6,285,11718
Washington,53027,1992,0.779705936,1016,236,76,705.7,317,12157
Washington,53027,1993,0.779705936,968,249,89,716.4,406,12144
Washington,53027,1994,0.779705936,1042,272,102,727.1,461,12098
Washington,53027,1995,0.779705936,,286,96,716.6,497,12091
Washington,53027,1996,0.781683285,1179,302,118,714.2,529,11748
Washington,53027,1997,0.781683285,1220,319,117,714.7,577,11350
Washington,53027,1998,0.781683285,1151,342,116,688.6,638,11080
Washington,53027,1999,0.781683285,1130,329,113,686.5,672,10809
Washington,53027,2000,0.781683285,,380,131,690.9,741,10533
Washington,53029,1986,0.735570613,,,,357.1,,
Washington,53029,1987,0.735570613,59,601,216,372,175,6692
Washington,53029,1988,0.735570613,50,714,230,376,195,6810
Washington,53029,1989,0.735570613,62,689,248,401.5,227,7305
Washington,53029,1990,0.735570613,65,724,295,409.3,270,7565
Washington,53029,1991,0.735570613,84,722,299,430.2,293,7829
Washington,53029,1992,0.735570613,97,803,331,435.3,314,7893
Washington,53029,1993,0.735570613,102,765,323,433.8,327,7866
Washington,53029,1994,0.735570613,106,854,364,432.9,336,7923
Washington,53029,1995,0.735570613,,962,397,432,339,8058
Washington,53029,1996,0.740860029,113,997,427,455.8,358,7993
Washington,53029,1997,0.740860029,120,1020,439,461.4,354,8027
Washington,53029,1998,0.740860029,116,1003,474,468.6,382,8100
Washington,53029,1999,0.740860029,124,1061,465,464.7,411,8024
Washington,53029,2000,0.740860029,,1039,470,468,399,7825
Washington,53031,1986,0.866409,,,,143.7,,
Washington,53031,1987,0.866409,83,35,26,147,19,2679
Washington,53031,1988,0.866409,76,48,33,152,17,2786
Washington,53031,1989,0.866409,92,52,34,157.6,32,2856
Washington,53031,1990,0.866409,93,50,33,168,33,3092
Washington,53031,1991,0.866409,119,65,39,172.4,33,3184
Washington,53031,1992,0.866409,119,56,33,185.5,43,3330
Washington,53031,1993,0.866409,122,57,40,183.9,52,3433
Washington,53031,1994,0.866409,145,72,40,190.5,50,3458
Washington,53031,1995,0.866409,,80,37,194.8,50,3521
Washington,53031,1996,0.862660923,140,86,33,192,54,3489
Washington,53031,1997,0.862660923,141,88,37,189.6,68,3485
Washington,53031,1998,0.862660923,133,86,43,187.8,82,3395
Washington,53031,1999,0.862660923,133,90,42,180.6,70,3450
Washington,53031,2000,0.862660923,,96,49,175.2,74,3247
Washington,53033,1986,0.616179423,,,,9488.1,,
Washington,53033,1987,0.616179423,3150,19614,15276,9687,5221,158803
Washington,53033,1988,0.616179423,3200,20518,15570,9852,5497,160186
Washington,53033,1989,0.616179423,3282,21505,15267,10105.5,5871,161115
Washington,53033,1990,0.616179423,3633,23618,16664,10448.2,6835,164673
Washington,53033,1991,0.616179423,3726,25222,17322,10676.8,7649,166940
Washington,53033,1992,0.616179423,3755,26738,18072,10941.5,8377,169392
Washington,53033,1993,0.616179423,3952,28297,18813,11135.9,9060,169497
Washington,53033,1994,0.616179423,4076,29690,20213,11472.8,10059,171152
Washington,53033,1995,0.616179423,,30994,20939,11578.4,11149,172246
Washington,53033,1996,0.624435184,4166,32604,21872,11893.8,12241,173401
Washington,53033,1997,0.624435184,4222,34127,22468,12125.8,13215,174727
Washington,53033,1998,0.624435184,4203,35270,23300,12427.9,14307,174181
Washington,53033,1999,0.624435184,4078,36136,23588,12502.1,15687,172105
Washington,53033,2000,0.624435184,,37054,24094,12624.3,17604,168914
Washington,53035,1986,0.697433654,,,,1339.9,,
Washington,53035,1987,0.697433654,929,1950,909,1482,670,27860
Washington,53035,1988,0.697433654,871,2038,1045,1561,714,28710
Washington,53035,1989,0.697433654,941,2209,1149,1634,846,29586
Washington,53035,1990,0.697433654,988,2320,1275,1724.6,884,31200
Washington,53035,1991,0.697433654,1005,2570,1360,1835.9,939,31880
Washington,53035,1992,0.697433654,1005,2787,1478,1917.7,1015,32540
Washington,53035,1993,0.697433654,1032,2910,1492,1955.8,1043,32720
Washington,53035,1994,0.697433654,1083,3194,1701,1908.2,1152,33409
Washington,53035,1995,0.697433654,,3283,1718,1961.6,1231,33756
Washington,53035,1996,0.709230864,1171,3493,1938,2065.6,1387,34042
Washington,53035,1997,0.709230864,1190,3593,2011,2087.5,1465,34129
Washington,53035,1998,0.709230864,1186,3612,1943,2082.1,1411,34279
Washington,53035,1999,0.709230864,1219,3517,1958,2122.1,1456,34099
Washington,53035,2000,0.709230864,,3572,1951,2095.2,1454,33398
Washington,53037,1986,0.857949526,,,,204.6,,
Washington,53037,1987,0.857949526,32,63,18,215,90,3777
Washington,53037,1988,0.857949526,36,57,24,217,79,3768
Washington,53037,1989,0.857949526,27,54,28,215,88,3827
Washington,53037,1990,0.857949526,59,49,33,225.2,117,3956
Washington,53037,1991,0.857949526,70,60,32,229.9,145,4053
Washington,53037,1992,0.857949526,50,66,30,239.8,156,4200
Washington,53037,1993,0.857949526,64,57,30,245.8,163,4258
Washington,53037,1994,0.857949526,67,83,26,246.3,199,4382
Washington,53037,1995,0.857949526,,83,35,251.7,245,4345
Washington,53037,1996,0.859733693,87,83,35,249.9,269,4311
Washington,53037,1997,0.859733693,61,74,46,251.7,264,4305
Washington,53037,1998,0.859733693,67,71,51,248.4,334,4386
Washington,53037,1999,0.859733693,85,75,53,255.5,346,4291
Washington,53037,2000,0.859733693,,63,51,254.1,352,4236
Washington,53039,1986,0.746158259,,,,193.7,,
Washington,53039,1987,0.746158259,183,41,19,190,130,3029
Washington,53039,1988,0.746158259,148,48,15,194,175,3140
Washington,53039,1989,0.746158259,174,62,19,204.1,190,3204
Washington,53039,1990,0.746158259,184,58,20,204.4,219,3099
Washington,53039,1991,0.746158259,165,72,23,195.5,248,3171
Washington,53039,1992,0.746158259,189,69,30,193.6,238,3222
Washington,53039,1993,0.746158259,212,59,20,197.6,275,3281
Washington,53039,1994,0.746158259,202,55,24,200,338,3255
Washington,53039,1995,0.746158259,,59,29,208.2,369,3257
Washington,53039,1996,0.760997329,201,65,25,215.2,408,3315
Washington,53039,1997,0.760997329,177,67,27,213.8,404,3212
Washington,53039,1998,0.760997329,198,67,23,211.6,410,3151
Washington,53039,1999,0.760997329,173,66,30,214.2,417,3139
Washington,53039,2000,0.760997329,,58,31,214.5,435,3123
Washington,53041,1986,0.860384203,,,,596.4,,
Washington,53041,1987,0.860384203,128,136,76,601,244,11153
Washington,53041,1988,0.860384203,112,145,93,610,281,11260
Washington,53041,1989,0.860384203,141,136,84,626.9,319,11464
Washington,53041,1990,0.860384203,146,154,100,640.9,380,11565
Washington,53041,1991,0.860384203,157,153,123,646.9,405,11764
Washington,53041,1992,0.860384203,179,161,111,658.9,430,11860
Washington,53041,1993,0.860384203,245,149,96,673.9,492,11980
Washington,53041,1994,0.860384203,220,162,88,681.5,501,12021
Washington,53041,1995,0.860384203,,143,124,675.8,562,12247
Washington,53041,1996,0.859564239,323,148,146,684.4,686,12032
Washington,53041,1997,0.859564239,289,138,142,680.8,698,11963
Washington,53041,1998,0.859564239,258,145,130,682.4,757,11803
Washington,53041,1999,0.859564239,251,173,161,672.1,845,11565
Washington,53041,2000,0.859564239,,179,156,680.4,950,11327
Washington,53043,1986,0.895721784,,,,131.4,,
Washington,53043,1987,0.895721784,90,9,3,134,15,1882
Washington,53043,1988,0.895721784,105,9,5,137,14,1918
Washington,53043,1989,0.895721784,86,13,10,134.6,14,1926
Washington,53043,1990,0.895721784,92,18,13,144.3,15,1946
Washington,53043,1991,0.895721784,89,16,14,149.2,27,1951
Washington,53043,1992,0.895721784,105,16,15,147.7,27,1999
Washington,53043,1993,0.895721784,99,14,15,149.5,32,2075
Washington,53043,1994,0.895721784,87,28,12,151.1,20,2177
Washington,53043,1995,0.895721784,,23,13,151.2,31,2149
Washington,53043,1996,0.889541722,91,16,16,154.9,52,2190
Washington,53043,1997,0.889541722,115,15,16,155.5,49,2124
Washington,53043,1998,0.889541722,112,20,17,153.9,41,2141
Washington,53043,1999,0.889541722,93,22,19,153,46,2024
Washington,53043,2000,0.889541722,,15,21,152,31,1967
Washington,53045,1986,0.746078516,,,,284.4,,
Washington,53045,1987,0.746078516,368,95,46,323,98,5974
Washington,53045,1988,0.746078516,427,87,47,332,132,6011
Washington,53045,1989,0.746078516,395,108,44,340.9,175,6104
Washington,53045,1990,0.746078516,419,122,53,349.7,190,6426
Washington,53045,1991,0.746078516,427,119,71,374.9,189,6621
Washington,53045,1992,0.746078516,458,160,73,386.4,216,6901
Washington,53045,1993,0.746078516,536,159,87,395.4,239,7064
Washington,53045,1994,0.746078516,588,167,84,437.6,269,7210
Washington,53045,1995,0.746078516,,212,99,419.9,293,7359
Washington,53045,1996,0.75785338,636,242,78,444.9,343,7375
Washington,53045,1997,0.75785338,656,254,76,444.8,365,7310
Washington,53045,1998,0.75785338,669,238,100,442.3,390,7131
Washington,53045,1999,0.75785338,652,221,92,450.6,433,7059
Washington,53045,2000,0.75785338,,233,95,445.4,482,7020
Washington,53047,1986,0.650964648,,,,385.5,,
Washington,53047,1987,0.650964648,1164,67,41,383,531,5826
Washington,53047,1988,0.650964648,1230,52,46,390,580,5810
Washington,53047,1989,0.650964648,1277,47,32,400.5,677,5709
Washington,53047,1990,0.650964648,1161,49,29,413.6,773,5829
Washington,53047,1991,0.650964648,1366,54,26,430,943,5757
Washington,53047,1992,0.650964648,1382,62,36,451,1160,5907
Washington,53047,1993,0.650964648,1205,66,30,470.5,1287,6065
Washington,53047,1994,0.650964648,1486,70,32,479.6,1419,6022
Washington,53047,1995,0.650964648,,73,34,471.3,1473,6031
Washington,53047,1996,0.667861668,1492,64,38,483,1547,5869
Washington,53047,1997,0.667861668,1532,64,33,461.5,1564,5765
Washington,53047,1998,0.667861668,1356,70,36,452.9,1667,5521
Washington,53047,1999,0.667861668,1362,73,44,457.4,1724,5334
Washington,53047,2000,0.667861668,,75,36,459.5,1730,5092
Washington,53049,1986,0.700717497,,,,176.2,,
Washington,53049,1987,0.700717497,209,128,29,184,53,2749
Washington,53049,1988,0.700717497,200,138,32,190,71,2834
Washington,53049,1989,0.700717497,154,157,35,193.2,79,2800
Washington,53049,1990,0.700717497,194,202,36,195.2,87,2880
Washington,53049,1991,0.700717497,202,228,40,201.4,97,2920
Washington,53049,1992,0.700717497,204,234,9,207.5,129,2858
Washington,53049,1993,0.700717497,204,275,31,210.9,165,3000
Washington,53049,1994,0.700717497,197,279,30,215.2,178,3059
Washington,53049,1995,0.700717497,,248,35,217.9,205,3109
Washington,53049,1996,0.696285617,186,214,17,216.3,209,2897
Washington,53049,1997,0.696285617,192,210,56,213.4,219,3011
Washington,53049,1998,0.696285617,196,202,38,214.2,238,2920
Washington,53049,1999,0.696285617,183,189,37,209.3,267,2791
Washington,53049,2000,0.696285617,,172,48,209.3,282,2689
Washington,53051,1986,0.850068803,,,,97.5,,
Washington,53051,1987,0.850068803,51,3,8,102,28,1805
Washington,53051,1988,0.850068803,52,5,9,102,25,1794
Washington,53051,1989,0.850068803,52,12,6,103,33,1819
Washington,53051,1990,0.850068803,59,16,5,106.5,34,1891
Washington,53051,1991,0.850068803,56,9,9,113.6,39,1999
Washington,53051,1992,0.850068803,69,6,9,120.7,36,2120
Washington,53051,1993,0.850068803,72,14,8,123.1,38,2120
Washington,53051,1994,0.850068803,62,13,9,125.6,57,2221
Washington,53051,1995,0.850068803,,14,13,126.3,35,2235
Washington,53051,1996,0.859292022,83,12,10,127.9,45,2259
Washington,53051,1997,0.859292022,70,7,13,124.9,37,2159
Washington,53051,1998,0.859292022,86,18,9,121,35,2026
Washington,53051,1999,0.859292022,94,17,9,112.6,44,1938
Washington,53051,2000,0.859292022,,17,5,117.1,35,1893
Washington,53053,1986,0.653310436,,,,4553.6,,
Washington,53053,1987,0.653310436,1641,6247,8763,4755,2295,78563
Washington,53053,1988,0.653310436,1675,6756,9170,4870,2454,79916
Washington,53053,1989,0.653310436,1764,7035,9627,5040.8,2769,80265
Washington,53053,1990,0.653310436,1830,7483,9986,5305.4,3071,82788
Washington,53053,1991,0.653310436,1894,8070,10539,5425.3,3350,84513
Washington,53053,1992,0.653310436,2099,8404,11190,5592.9,3725,85967
Washington,53053,1993,0.653310436,2126,8682,11442,5727.8,4088,87362
Washington,53053,1994,0.653310436,2228,8990,12263,5841.6,4507,88111
Washington,53053,1995,0.653310436,,9327,12586,5792.2,4808,88461
Washington,53053,1996,0.658346198,3161,9724,12983,5972.7,5185,89460
Washington,53053,1997,0.658346198,3481,10095,13440,6023.9,5479,90830
Washington,53053,1998,0.658346198,2609,10344,13847,6095.7,6075,91250
Washington,53053,1999,0.658346198,2701,10561,14143,6193.5,6593,92096
Washington,53053,2000,0.658346198,,10800,14563,6465.6,7360,91792
Washington,53055,1986,0.887070581,,,,75.3,,
Washington,53055,1987,0.887070581,14,24,8,79,13,1266
Washington,53055,1988,0.887070581,18,29,6,79,13,1280
Washington,53055,1989,0.887070581,24,27,10,81.3,12,1326
Washington,53055,1990,0.887070581,20,27,9,90.6,26,1468
Washington,53055,1991,0.887070581,36,31,6,96,29,1544
Washington,53055,1992,0.887070581,29,31,9,98.2,31,1611
Washington,53055,1993,0.887070581,31,36,12,98.5,32,1675
Washington,53055,1994,0.887070581,27,40,9,99.4,43,1718
Washington,53055,1995,0.887070581,,41,13,101.2,52,1700
Washington,53055,1996,0.89854088,21,43,12,102.9,66,1693
Washington,53055,1997,0.89854088,24,48,14,104.2,64,1714
Washington,53055,1998,0.89854088,26,54,13,101.2,71,1769
Washington,53055,1999,0.89854088,22,41,12,104.8,69,1690
Washington,53055,2000,0.89854088,,41,9,104.2,66,1710
Washington,53057,1986,0.743287119,,,,604.1,,
Washington,53057,1987,0.743287119,329,153,73,626,922,11603
Washington,53057,1988,0.743287119,340,180,69,653,1050,11827
Washington,53057,1989,0.743287119,356,187,69,675,1132,12294
Washington,53057,1990,0.743287119,371,214,77,713.7,1200,12777
Washington,53057,1991,0.743287119,364,250,83,745.8,1393,13323
Washington,53057,1992,0.743287119,380,252,87,771.1,1570,13725
Washington,53057,1993,0.743287119,428,297,95,797.6,1795,14068
Washington,53057,1994,0.743287119,475,330,106,812.8,1945,14195
Washington,53057,1995,0.743287119,,383,101,833.4,2157,14221
Washington,53057,1996,0.748538246,471,395,136,850.1,2390,14593
Washington,53057,1997,0.748538246,496,422,147,916.1,2567,14566
Washington,53057,1998,0.748538246,467,405,152,940.6,2696,14746
Washington,53057,1999,0.748538246,445,460,181,963.3,2914,14778
Washington,53057,2000,0.748538246,,457,201,977.3,3201,14566
Washington,53059,1986,0.852022751,,,,54.5,,
Washington,53059,1987,0.852022751,43,16,2,55,25,1171
Washington,53059,1988,0.852022751,26,15,4,59,26,1213
Washington,53059,1989,0.852022751,30,13,3,70.5,31,1200
Washington,53059,1990,0.852022751,39,20,5,70.6,32,1216
Washington,53059,1991,0.852022751,37,27,6,73.7,30,1255
Washington,53059,1992,0.852022751,48,20,5,73.4,40,1291
Washington,53059,1993,0.852022751,40,21,7,78.6,49,1295
Washington,53059,1994,0.852022751,55,20,8,80.7,43,1335
Washington,53059,1995,0.852022751,,27,11,80,57,1337
